time,x,y,yaw_deg,speed,accel,cmd_v,cmd_w,route_index,target_x,target_y
5.245,33.000,90.292,90.002,1.277,2.855,4.500,-0.000125,0,32.708,100.500
5.346,33.000,90.431,90.006,1.503,2.249,4.500,-0.000156,0,32.708,100.500
5.447,33.000,90.596,90.009,1.739,2.327,4.500,-0.000180,1,32.708,101.500
5.547,33.000,90.780,90.011,1.948,2.093,4.500,-0.000194,1,32.708,101.500
5.648,33.000,90.987,90.008,2.140,1.898,4.500,-0.000173,1,32.708,101.500
5.750,33.000,91.232,90.012,2.341,1.976,4.500,-0.000204,1,32.708,101.500
5.850,33.000,91.450,90.015,2.475,1.338,4.500,-0.000231,1,32.708,101.500
5.951,33.000,91.731,90.010,2.635,1.589,4.500,0.021911,2,32.708,102.500
6.051,32.999,91.975,90.052,2.756,1.206,4.500,0.022755,2,32.708,102.500
6.152,32.995,92.284,90.178,2.873,1.154,4.500,0.023015,2,32.708,102.500
6.252,32.991,92.579,90.308,2.975,1.027,4.500,0.043444,3,32.708,103.500
6.353,32.984,92.883,90.494,3.083,1.064,4.500,0.044430,3,32.708,103.500
6.454,32.975,93.197,90.756,3.172,0.884,4.500,0.044609,3,32.708,103.500
6.555,32.964,93.520,91.035,3.262,0.887,4.500,0.044526,3,32.708,103.500
6.657,32.950,93.851,91.324,3.337,0.745,4.500,0.130432,4,32.708,105.500
6.757,32.928,94.188,91.854,3.399,0.611,4.500,0.134155,4,32.708,105.500
6.858,32.891,94.566,92.799,3.496,0.966,4.850,0.056514,5,32.708,109.500
6.960,32.861,94.892,93.422,3.793,2.932,5.000,-0.011856,5,32.708,109.500
7.060,32.829,95.318,93.694,3.853,0.597,5.000,-0.013962,6,32.708,110.500
7.161,32.806,95.708,93.639,3.998,1.430,5.000,-0.014332,6,32.708,110.500
7.262,32.783,96.109,93.536,3.992,-0.060,5.000,-0.014465,7,32.708,111.500
7.362,32.761,96.512,93.424,4.103,1.106,5.000,-0.014530,7,32.708,111.500
7.464,32.739,96.924,93.307,4.108,0.043,5.000,-0.014565,7,32.708,111.500
7.564,32.718,97.337,93.189,4.192,0.835,5.350,-0.034651,8,32.708,112.500
7.666,32.699,97.771,92.996,4.485,2.879,5.700,-0.035917,8,32.708,112.500
7.767,32.683,98.232,92.704,4.686,1.998,6.050,-0.035661,9,32.708,113.500
7.867,32.668,98.715,92.380,4.975,2.884,6.400,-0.034548,9,32.708,113.500
7.967,32.655,99.227,92.044,5.303,3.269,6.750,-0.032518,10,32.708,114.500
8.068,32.645,99.756,91.693,5.506,2.017,7.100,-0.029701,10,32.708,114.500
8.169,32.636,100.318,91.328,5.669,1.615,7.450,-0.026047,11,32.708,115.500
8.270,32.630,100.960,91.023,6.002,3.291,7.800,0.000000,11,32.708,115.500
8.371,32.623,101.508,90.861,6.302,2.986,8.150,0.000000,12,32.708,116.500
8.472,32.613,102.218,90.812,6.665,3.593,8.500,0.000000,13,32.708,117.500
8.573,32.604,102.889,90.813,6.856,1.897,8.850,0.000000,13,32.708,118.500
8.673,32.594,103.592,90.812,7.146,2.897,9.200,0.000000,14,32.708,119.500
8.774,32.583,104.321,90.806,7.401,2.531,9.550,0.000000,15,32.708,120.500
8.881,32.572,105.162,90.813,7.738,3.138,9.900,0.000000,16,32.708,121.500
8.982,32.560,105.952,90.801,8.005,2.631,10.250,0.000000,16,32.708,121.500
9.083,32.549,106.769,90.788,8.395,3.863,10.600,0.000000,17,32.708,122.500
9.184,32.537,107.610,90.798,8.422,0.265,10.950,0.000000,18,32.708,123.500
9.285,32.525,108.489,90.789,8.982,5.565,11.300,0.000000,19,32.708,124.500
9.385,32.513,109.401,90.782,9.246,2.633,11.650,0.000000,20,32.708,125.500
9.486,32.500,110.331,90.773,9.450,2.024,12.000,0.000000,21,32.708,126.500
9.586,32.487,111.298,90.761,9.778,3.262,12.350,0.000000,22,32.708,127.500
9.687,32.473,112.299,90.772,10.117,3.369,12.700,0.000000,23,32.708,128.500
9.787,32.459,113.327,90.778,10.390,2.724,13.050,0.000000,24,32.708,129.500
9.888,32.445,114.386,90.768,10.737,3.429,13.400,0.000000,25,32.708,130.500
9.989,32.429,115.586,90.768,11.004,2.645,13.750,0.000000,26,32.708,131.500
10.090,32.416,116.576,90.759,10.952,-0.516,14.100,0.000000,27,32.708,132.500
10.190,32.399,117.812,90.784,11.426,4.740,13.100,0.000000,28,32.708,133.500
10.291,32.385,118.835,90.778,11.340,-0.853,12.100,0.000000,29,32.708,134.500
10.392,32.369,120.043,90.775,10.728,-6.057,11.100,0.000000,31,32.708,136.500
10.493,32.354,121.094,90.786,10.331,-3.943,10.100,-0.036913,32,32.708,137.500
10.594,32.341,122.097,90.834,9.770,-5.548,9.100,-0.035980,33,32.708,138.500
10.696,32.338,123.050,90.488,9.270,-4.922,8.203,-0.027698,34,32.708,139.500
10.796,32.344,123.956,89.925,8.817,-4.528,8.203,-0.018815,34,32.708,139.500
10.897,32.355,124.803,89.391,8.220,-5.904,8.203,-0.010515,35,32.708,140.500
10.998,32.371,125.647,88.969,8.531,3.091,8.176,0.000000,36,32.708,139.500
11.098,32.393,126.569,88.658,8.193,-3.351,8.176,0.004050,37,32.708,139.500
11.199,32.411,127.316,88.544,8.213,0.198,8.176,0.007082,38,32.708,140.500
11.300,32.432,128.220,88.556,8.160,-0.524,8.176,0.008053,39,32.708,141.500
11.401,32.449,128.956,88.632,8.262,1.015,8.176,0.007853,39,32.708,141.500
11.502,32.468,129.854,88.713,8.196,-0.657,8.176,0.007544,40,32.708,142.500
11.603,32.483,130.663,88.818,8.020,-1.742,8.176,0.000000,41,32.710,143.500
11.703,32.497,131.471,88.945,8.043,0.225,8.176,0.000000,42,32.777,144.500
11.804,32.511,132.279,89.025,8.085,0.424,8.176,0.000000,43,32.944,145.480
11.904,32.525,133.086,89.034,8.095,0.099,7.176,0.000000,44,33.209,146.440
12.005,32.539,133.889,89.025,8.018,-0.765,6.176,0.000000,44,33.209,146.440
12.106,32.552,134.649,89.056,7.365,-6.471,5.176,0.000000,45,33.568,147.380
12.206,32.563,135.348,89.094,6.676,-6.866,4.500,-0.000604,46,34.019,148.270
12.309,32.573,135.991,89.090,6.147,-5.162,4.500,-0.000920,46,33.568,147.380
12.408,32.584,136.636,89.082,5.743,-4.071,4.500,-0.004554,47,34.019,148.270
12.509,32.593,137.162,89.108,5.939,1.954,4.500,-0.002896,48,34.556,149.110
12.610,32.604,137.790,89.061,5.663,-2.722,4.500,-0.001089,48,34.556,149.110
12.711,32.614,138.344,89.000,5.483,-1.793,4.500,0.001198,49,35.175,149.900
12.811,32.623,138.883,88.944,5.236,-2.461,4.500,0.003212,49,35.175,149.900
12.912,32.633,139.424,88.948,5.405,1.678,4.500,0.005205,50,35.870,150.620
13.013,32.642,139.954,88.975,5.317,-0.872,4.500,0.006165,50,35.870,150.620
13.115,32.650,140.473,89.049,5.085,-2.275,4.500,0.005820,51,36.632,151.260
13.215,32.657,140.985,89.097,5.122,0.381,4.500,0.006424,51,36.632,151.260
13.316,32.663,141.489,89.146,5.063,-0.586,4.500,0.006677,52,36.632,151.260
13.417,32.669,141.989,89.229,4.973,-0.897,4.500,0.006218,52,36.632,151.260
13.518,32.674,142.480,89.294,4.881,-0.913,4.500,0.003992,53,37.456,151.830
13.618,32.679,142.969,89.353,4.865,-0.155,4.500,0.003633,53,37.456,151.830
13.720,32.683,143.450,89.397,4.790,-0.740,4.500,-0.062923,54,38.331,152.310
13.820,32.691,143.976,89.345,4.758,-0.317,4.500,-0.067501,54,38.331,152.310
13.921,32.707,144.401,88.875,4.708,-0.498,4.500,-0.166048,55,39.251,152.700
14.021,32.738,144.917,88.136,4.666,-0.416,4.500,-0.162853,55,39.251,152.700
14.122,32.788,145.377,86.781,4.628,-0.381,4.500,-0.246316,56,40.205,153.000
14.223,32.855,145.835,85.191,4.594,-0.333,4.500,-0.228784,56,40.205,153.000
14.324,32.946,146.281,83.116,4.561,-0.328,4.500,-0.293291,57,41.184,153.200
14.425,33.055,146.725,80.947,4.541,-0.199,4.500,-0.264610,57,41.184,153.200
14.526,33.188,147.155,78.455,4.508,-0.325,4.500,-0.327586,58,42.178,153.310
14.628,33.339,147.581,75.965,4.495,-0.133,4.500,-0.292948,58,42.178,153.310
14.728,33.533,148.030,72.928,4.473,-0.211,4.500,-0.340055,59,43.168,153.320
14.829,33.709,148.395,70.488,4.462,-0.114,4.500,-0.304314,59,43.168,153.320
14.930,33.945,148.818,67.329,4.439,-0.228,4.500,-0.251514,59,43.168,153.320
15.031,34.177,149.201,64.700,4.448,0.087,4.500,-0.304002,60,44.540,153.110
15.132,34.417,149.569,62.316,4.399,-0.479,4.500,-0.267474,60,44.540,153.110
15.232,34.677,149.926,59.782,4.413,0.136,4.500,-0.326906,61,45.540,153.110
15.333,34.950,150.270,57.295,4.374,-0.392,4.500,-0.289108,61,45.540,153.110
15.435,35.242,150.596,54.593,4.386,0.122,4.500,-0.357870,62,46.540,153.110
15.535,35.548,150.909,51.911,4.348,-0.382,4.500,-0.317856,62,46.540,153.110
15.635,35.871,151.198,48.976,4.361,0.130,4.500,-0.266650,62,46.540,153.110
15.738,36.206,151.480,46.273,4.372,0.113,4.500,-0.311373,63,47.540,153.110
15.838,36.548,151.747,43.815,4.336,-0.363,4.500,-0.271817,63,47.540,153.110
15.940,36.903,151.998,41.008,4.352,0.159,4.500,-0.325825,64,48.540,153.110
16.040,37.268,152.233,38.765,4.323,-0.297,4.500,-0.286987,64,48.540,153.110
16.141,37.681,152.468,35.846,4.343,0.197,4.500,-0.329464,65,49.540,153.110
16.242,38.028,152.647,33.512,4.318,-0.244,4.500,-0.292916,65,49.540,153.110
16.343,38.460,152.841,30.546,4.335,0.173,4.500,-0.240422,65,49.540,153.110
16.445,38.862,153.008,28.121,4.334,-0.016,4.500,-0.290840,66,50.540,153.110
16.544,39.265,153.159,25.878,4.311,-0.230,4.500,-0.254873,66,50.540,153.110
16.646,39.677,153.292,23.519,4.327,0.159,4.500,-0.310741,67,51.540,153.110
16.747,40.092,153.407,21.167,4.298,-0.289,4.500,-0.274243,67,51.540,153.110
16.847,40.512,153.501,18.654,4.323,0.247,4.500,-0.229764,67,51.540,153.110
16.949,40.937,153.585,16.380,4.323,0.004,4.500,-0.279558,68,52.540,153.110
17.049,41.405,153.659,14.013,4.303,-0.198,4.500,-0.241130,68,52.540,153.110
17.150,41.790,153.703,11.992,4.321,0.171,4.500,-0.301572,69,53.540,153.110
17.251,42.263,153.738,9.502,4.286,-0.340,4.500,-0.262525,69,53.540,153.110
17.351,42.649,153.747,7.328,4.318,0.314,4.500,-0.223780,69,53.540,153.110
17.452,43.125,153.747,4.939,4.311,-0.066,4.500,-0.444938,70,54.540,153.110
17.553,43.547,153.715,2.351,4.174,-1.353,4.500,-0.681759,70,54.540,153.110
17.654,43.949,153.626,-1.589,4.097,-0.762,4.850,-0.120000,71,58.540,153.110
17.755,44.360,153.522,-5.208,4.469,3.680,5.200,-0.120000,72,59.540,153.110
17.856,44.813,153.447,-6.721,4.541,0.711,5.550,-0.120000,72,59.540,153.110
17.956,45.270,153.364,-7.871,4.867,3.261,5.900,-0.120000,73,60.540,153.110
18.057,45.763,153.265,-9.024,5.033,1.646,6.250,-0.120000,73,60.540,153.110
18.159,46.316,153.144,-10.328,5.358,3.192,6.600,-0.120000,74,61.540,153.110
18.260,46.794,153.029,-11.451,5.517,1.579,6.950,-0.119016,74,61.540,153.110
18.360,47.391,152.872,-12.870,5.794,2.761,7.300,0.007207,75,62.540,153.110
18.461,47.971,152.723,-13.656,6.138,3.403,7.650,0.120000,75,62.540,153.110
18.562,48.578,152.592,-13.234,6.231,0.917,8.000,0.120000,76,63.540,153.110
18.663,49.206,152.478,-12.028,6.456,2.227,8.350,0.120000,77,64.540,153.110
18.765,49.870,152.373,-10.544,6.832,3.725,8.700,0.120000,77,65.540,153.110
18.866,50.560,152.283,-8.984,7.034,1.991,9.050,0.120000,78,66.540,153.110
18.967,51.282,152.209,-7.341,7.415,3.749,9.400,0.120000,79,67.540,153.110
19.069,52.036,152.152,-5.620,7.678,2.600,9.750,0.120000,79,67.540,153.110
19.170,52.893,152.114,-3.695,7.857,1.775,10.100,0.120000,80,68.540,153.110
19.271,53.621,152.104,-2.028,8.250,3.892,10.450,0.119406,81,69.540,153.110
19.372,54.546,152.119,0.014,8.477,2.247,10.800,0.074530,82,70.540,153.110
19.473,55.417,152.154,1.701,8.840,3.591,11.150,0.032221,83,71.540,153.110
19.573,56.318,152.201,2.845,9.311,4.678,11.500,-0.001146,84,72.540,153.110
19.674,57.252,152.253,3.412,9.541,2.277,11.850,-0.020567,85,73.540,153.110
19.775,58.215,152.306,3.496,9.698,1.565,12.200,-0.028309,86,74.540,153.110
19.876,59.205,152.357,3.230,10.097,3.943,12.550,-0.028383,87,75.540,153.110
19.977,60.226,152.403,2.789,10.377,2.776,12.900,-0.022355,88,76.540,153.110
20.078,61.281,152.445,2.309,10.735,3.549,13.250,-0.014630,89,77.540,153.110
20.179,62.369,152.482,1.906,10.998,2.611,13.600,-0.007605,90,78.540,153.110
20.278,63.596,152.519,1.564,11.386,3.886,13.950,-0.002194,91,79.540,153.110
20.380,64.628,152.546,1.419,11.520,1.319,14.300,-0.000503,92,80.540,153.110
20.481,65.923,152.579,1.314,11.920,3.968,14.650,-0.001114,93,81.540,153.110
20.581,67.139,152.607,1.259,12.291,3.689,15.000,-0.002702,95,83.540,153.110
20.682,68.386,152.634,1.214,12.570,2.757,15.350,-0.004140,96,84.540,153.110
20.785,69.665,152.661,1.147,12.991,4.119,15.700,-0.005058,97,85.540,153.110
20.884,70.972,152.685,1.057,13.198,2.077,16.050,-0.004506,98,86.540,153.110
20.985,72.312,152.709,0.953,13.620,4.184,16.400,-0.003694,100,89.540,153.110
21.086,73.683,152.730,0.853,13.852,2.303,16.750,-0.002344,101,90.540,153.110
21.187,75.086,152.751,0.758,14.207,3.516,17.049,-0.001186,103,92.540,153.110
21.288,76.504,152.770,0.677,14.157,-0.487,17.128,0.000000,104,93.540,153.110
21.388,77.941,152.787,0.644,14.546,3.882,17.203,0.000000,105,94.540,153.110
21.489,79.395,152.804,0.623,14.445,-0.993,17.275,0.000000,107,96.540,153.110
21.590,80.865,152.821,0.612,14.848,4.019,17.345,0.000000,108,97.540,153.110
21.690,82.503,152.839,0.619,14.934,0.851,17.421,0.000000,110,99.540,153.110
21.791,83.854,152.854,0.610,15.065,1.297,17.482,0.000000,111,100.540,153.110
21.893,85.520,152.872,0.622,15.214,1.464,17.557,0.000000,113,102.540,153.110
21.994,87.049,152.888,0.624,15.417,2.017,17.625,0.000000,115,104.540,153.110
22.095,88.589,152.905,0.628,15.470,0.525,17.694,0.000000,116,105.540,153.110
22.194,90.142,152.922,0.631,15.655,1.854,17.763,0.000000,118,107.540,153.110
22.295,91.705,152.939,0.635,15.703,0.474,17.833,0.000000,119,108.540,153.110
22.395,93.281,152.956,0.638,15.875,1.725,17.903,0.000000,121,110.540,153.110
22.496,94.866,152.973,0.641,15.921,0.459,17.974,0.000000,122,111.540,153.110
22.597,96.464,152.991,0.644,16.081,1.588,18.045,0.000000,124,113.540,153.110
22.698,98.069,153.009,0.648,16.127,0.455,18.117,0.000000,126,115.540,153.110
22.798,99.848,153.029,0.641,16.188,0.599,18.195,0.000000,127,116.540,153.110
22.901,101.312,153.045,0.653,16.323,1.321,18.260,0.000000,129,118.540,153.110
23.000,103.113,153.065,0.647,16.381,0.578,18.338,0.000000,131,120.540,153.110
23.101,104.593,153.082,0.659,16.504,1.221,18.351,0.000000,132,121.540,153.110
23.201,106.414,153.103,0.652,16.552,0.479,18.353,0.000000,134,123.540,153.110
23.302,108.073,153.122,0.655,16.567,0.154,18.352,0.000000,136,125.540,153.110
23.403,109.739,153.141,0.657,16.645,0.772,18.352,0.000000,137,126.540,153.110
23.504,111.407,153.160,0.660,16.654,0.086,18.316,0.000000,139,128.540,153.110
23.605,113.081,153.180,0.663,16.714,0.588,18.241,0.000000,141,130.540,153.110
23.706,114.754,153.199,0.666,16.681,-0.325,18.165,0.000000,142,131.540,153.110
23.807,116.428,153.219,0.669,16.696,0.149,17.165,0.000000,144,133.540,153.110
23.908,118.265,153.240,0.682,16.586,-1.091,16.165,0.000000,146,135.540,153.110
24.010,119.725,153.257,0.672,15.971,-6.063,15.165,0.000000,147,136.540,153.110
24.112,121.436,153.277,0.685,15.303,-6.545,14.165,0.000000,149,138.540,153.110
24.212,122.936,153.295,0.688,14.724,-5.766,13.165,0.000000,150,139.540,153.110
24.313,124.371,153.312,0.684,14.036,-6.805,12.165,0.000000,152,138.540,153.110
24.415,125.739,153.328,0.688,13.360,-6.658,11.165,0.000000,153,139.540,153.110
24.515,127.041,153.344,0.681,12.708,-6.506,10.165,0.000000,155,141.530,153.110
24.616,128.276,153.359,0.681,12.071,-6.321,9.165,0.000000,156,142.530,153.040
24.717,129.465,153.373,0.684,11.755,-3.129,8.888,0.000000,157,142.530,153.040
24.818,130.604,153.386,0.696,11.163,-5.844,8.888,0.000000,158,143.510,152.880
24.918,131.697,153.399,0.694,10.687,-4.746,8.888,0.000000,159,144.490,152.650
25.020,132.734,153.412,0.710,10.059,-6.194,8.888,0.000000,160,145.430,152.330
25.120,133.845,153.426,0.715,10.097,0.374,8.888,-0.075890,161,146.350,151.940
25.221,134.747,153.434,0.631,9.996,-0.997,8.888,-0.081884,162,147.230,151.470
25.322,135.816,153.417,-0.336,9.620,-3.720,8.888,-0.046477,163,148.070,150.920
25.422,136.787,153.382,-1.622,9.711,0.909,8.888,0.004979,164,148.870,150.310
25.524,137.734,153.339,-2.618,9.405,-3.021,8.888,0.047344,165,149.600,149.640
25.624,138.669,153.299,-2.900,9.304,-1.005,8.888,0.064917,166,150.280,148.900
25.725,139.593,153.271,-2.458,9.177,-1.255,8.888,0.054450,167,150.900,148.110
25.826,140.507,153.255,-1.595,9.052,-1.244,8.888,0.026489,168,151.440,147.280
25.927,141.410,153.250,-0.685,9.028,-0.235,8.888,-0.145702,169,151.920,146.400
26.028,142.302,153.241,-0.373,8.811,-2.155,8.888,-0.355032,170,152.320,145.480
26.129,143.176,153.183,-1.898,8.696,-1.136,8.888,-0.453071,171,152.640,144.530
26.230,144.098,153.024,-6.443,8.479,-2.153,9.238,-0.512128,172,152.880,143.560
26.332,144.907,152.779,-12.501,8.435,-0.426,9.471,-0.298908,172,152.880,143.560
26.432,145.690,152.443,-19.169,8.693,2.586,9.471,-0.190590,173,153.040,142.580
26.533,146.465,152.055,-24.598,8.682,-0.108,9.471,-0.168005,174,153.110,141.580
26.634,147.210,151.632,-28.507,8.691,0.097,9.471,-0.206803,175,153.120,140.580
26.735,147.937,151.163,-31.776,8.652,-0.386,9.471,-0.236193,176,153.120,139.580
26.837,148.616,150.652,-35.284,8.542,-1.091,9.471,-0.294347,177,153.120,138.580
26.937,149.317,150.029,-39.688,8.483,-0.581,9.471,-0.306954,178,153.120,137.580
27.039,149.837,149.476,-43.866,8.485,0.023,9.471,-0.149594,178,153.120,137.580
27.140,150.431,148.748,-48.830,8.525,0.393,9.471,-0.121374,179,153.120,136.580
27.241,150.943,148.077,-51.898,8.542,0.166,9.471,-0.196171,180,153.120,135.580
27.341,151.426,147.376,-54.508,8.565,0.233,9.471,-0.269420,181,153.120,134.580
27.441,151.853,146.644,-57.796,8.490,-0.748,9.471,-0.339784,182,153.120,133.580
27.542,152.177,145.963,-62.085,8.336,-1.530,9.471,-0.376666,183,153.120,132.580
27.643,152.484,145.095,-67.404,8.325,-0.110,9.471,-0.158927,183,153.120,132.580
27.743,152.694,144.292,-72.558,8.427,1.010,9.471,-0.133597,184,153.120,131.580
27.844,152.888,143.466,-75.951,8.403,-0.236,9.471,-0.179817,185,153.120,130.580
27.945,153.038,142.644,-78.686,8.414,0.104,9.821,-0.288816,186,153.120,128.580
28.046,153.130,141.804,-81.888,8.456,0.422,10.171,-0.120000,187,153.120,126.580
28.146,153.167,140.938,-85.597,8.856,3.985,10.521,-0.099126,188,153.120,124.580
28.247,153.186,140.049,-88.174,8.978,1.202,10.871,-0.045806,189,153.120,123.580
28.349,153.182,139.046,-90.118,9.238,2.557,11.221,0.000000,190,153.120,122.580
28.450,153.169,138.200,-91.033,9.424,1.841,11.571,0.000000,190,153.120,122.580
28.551,153.150,137.148,-91.451,9.738,3.120,11.921,0.033650,191,153.120,121.580
28.651,153.132,136.259,-91.443,9.953,2.127,12.271,0.036046,192,153.120,120.580
28.755,153.118,135.146,-91.032,10.160,2.007,12.621,0.000000,193,153.120,119.580
28.854,153.109,134.104,-90.582,10.625,4.709,12.971,0.000000,194,153.120,118.580
28.955,153.098,133.035,-90.403,10.778,1.514,13.321,0.000000,196,153.120,116.580
29.057,153.090,131.944,-90.329,11.060,2.760,13.671,0.000000,197,153.120,115.580
29.156,153.083,130.820,-90.305,11.412,3.529,14.021,0.000000,198,153.120,114.580
29.257,153.076,129.558,-90.291,11.642,2.284,14.371,0.000000,199,153.120,113.580
29.359,153.070,128.495,-90.298,11.967,3.209,14.721,0.000000,200,153.120,112.580
29.459,153.063,127.162,-90.279,12.200,2.316,15.071,0.000000,201,153.120,111.580
29.560,153.058,126.047,-90.284,12.602,3.986,15.421,0.000000,203,153.120,109.580
29.660,153.051,124.649,-90.276,12.810,2.080,15.771,0.000000,204,153.120,108.580
29.761,153.044,123.346,-90.288,13.134,3.200,16.121,0.000000,205,153.120,107.580
29.866,153.038,122.012,-90.290,13.411,2.642,16.471,0.000000,207,153.120,104.580
29.966,153.031,120.650,-90.286,13.763,3.509,16.821,0.000000,208,153.120,103.580
30.068,153.024,119.254,-90.288,13.997,2.298,17.171,0.000000,209,153.120,102.580
30.168,153.017,117.832,-90.280,14.337,3.411,17.521,0.000000,211,153.120,100.580
30.268,153.010,116.374,-90.280,14.618,2.792,17.871,0.000000,212,153.120,99.580
30.370,153.003,114.887,-90.279,14.973,3.511,18.051,0.000000,214,153.120,97.580
30.471,152.994,113.220,-90.279,15.282,3.039,18.019,0.000000,215,153.120,96.580
30.571,152.988,111.848,-90.279,15.224,-0.585,17.992,0.000000,217,153.120,94.580
30.671,152.980,110.159,-90.279,15.461,2.366,17.958,0.000000,218,153.120,93.580
30.773,152.973,108.773,-90.279,15.575,1.127,17.931,0.000000,220,153.120,91.580
30.872,152.964,107.066,-90.279,15.608,0.333,17.897,0.000000,222,153.120,89.580
30.972,152.957,105.510,-90.279,15.701,0.921,17.867,0.000000,223,153.120,88.580
31.073,152.949,103.947,-90.279,15.722,0.215,17.835,0.000000,225,153.120,86.580
31.175,152.942,102.381,-90.279,15.799,0.753,17.804,0.000000,226,153.120,85.580
31.276,152.934,100.809,-90.279,15.811,0.120,17.773,0.000000,228,153.120,83.580
31.377,152.926,99.235,-90.279,15.873,0.612,17.741,0.000000,229,153.120,82.580
31.477,152.919,97.656,-90.279,15.877,0.048,17.710,0.000000,231,153.120,80.580
31.577,152.911,96.075,-90.279,15.926,0.484,17.678,0.000000,233,153.120,78.580
31.679,152.903,94.492,-90.279,15.925,-0.007,17.646,0.000000,234,153.120,77.580
