time,x,y,yaw_deg,speed,accel,cmd_v,cmd_w,route_index,target_x,target_y
6.552,32.664,96.091,94.860,3.980,0.147,5.000,-0.093093,7,32.708,111.500
6.654,32.650,96.493,94.028,4.084,1.032,5.000,-0.079224,7,32.708,111.500
6.754,32.639,96.903,93.313,4.097,0.127,5.000,-0.067376,7,32.708,111.500
6.855,32.630,97.316,92.700,4.176,0.789,5.350,-0.135359,8,32.708,112.500
6.955,32.632,97.748,91.874,4.462,2.841,5.700,-0.090097,8,32.708,112.500
7.056,32.641,98.207,90.901,4.677,2.133,6.050,-0.034894,9,32.708,113.500
7.157,32.649,98.690,90.250,4.960,2.804,6.400,-0.011217,9,32.708,113.500
7.257,32.654,99.252,89.922,5.229,2.686,6.750,-0.001683,10,32.708,114.500
7.357,32.656,99.732,89.811,5.440,2.100,7.100,-0.000392,10,32.708,114.500
7.458,32.659,100.348,89.776,5.734,2.929,7.450,0.003473,11,32.708,115.500
7.560,32.661,100.876,89.750,6.009,2.689,7.800,0.003390,11,32.708,115.500
7.660,32.662,101.546,89.824,6.299,2.907,8.150,0.000429,12,32.708,116.500
7.763,32.664,102.189,89.851,6.465,1.618,8.500,-0.000834,13,32.708,117.500
7.863,32.666,102.854,89.849,6.768,3.013,8.850,0.001793,13,32.708,118.500
7.963,32.667,103.544,89.846,7.103,3.354,9.200,0.002495,14,32.708,119.500
8.064,32.668,104.268,89.884,7.458,3.526,9.550,-0.000469,15,32.708,120.500
8.165,32.670,105.026,89.887,7.613,1.538,9.900,-0.000645,16,32.708,121.500
8.267,32.671,105.805,89.904,8.021,4.005,10.250,0.001234,16,32.708,121.500
8.367,32.673,106.705,89.886,8.311,2.895,10.600,0.003665,17,32.708,122.500
8.468,32.673,107.466,89.925,8.610,2.953,10.950,-0.002095,18,32.708,123.500
8.569,32.675,108.430,89.962,8.962,3.499,11.300,-0.002948,19,32.708,124.500
8.670,32.676,109.338,89.961,9.120,1.556,11.650,-0.000356,20,32.708,125.500
8.770,32.677,110.273,89.908,9.597,4.745,12.000,0.004854,21,32.708,126.500
8.871,32.678,111.238,89.944,9.769,1.706,12.350,-0.002635,22,32.708,127.500
8.973,32.679,112.232,89.972,10.168,3.907,12.700,-0.003142,23,32.708,128.500
9.074,32.680,113.257,89.936,10.405,2.351,13.050,0.003871,24,32.708,129.500
9.174,32.682,114.298,89.901,10.387,-0.174,13.400,0.012090,25,32.708,130.500
9.276,32.682,115.480,89.969,11.004,6.039,13.750,-0.008724,26,32.708,131.500
9.376,32.678,116.458,90.108,10.792,-2.127,14.100,-0.037831,27,32.708,132.500
9.478,32.676,117.674,90.155,11.267,4.700,14.450,-0.034485,28,32.708,133.500
9.579,32.685,118.812,89.801,11.542,2.714,14.800,0.060208,29,32.708,134.500
9.679,32.703,119.987,89.241,11.982,4.417,13.800,0.160436,30,32.708,135.500
9.780,32.705,121.191,89.438,12.140,1.553,12.800,0.055773,32,32.708,137.500
9.881,32.660,122.354,91.360,11.269,-8.649,11.800,-0.322946,33,32.708,138.500
9.982,32.599,123.467,93.277,11.077,-1.903,10.800,-0.524883,34,32.708,139.500
10.082,32.590,124.523,92.584,10.213,-8.613,9.800,-0.248229,35,32.708,140.500
10.183,32.664,125.501,88.816,9.443,-7.649,8.800,0.182210,36,32.708,139.500
10.284,32.792,126.424,84.118,9.165,-2.751,8.203,0.552790,37,32.708,139.500
10.385,32.885,127.291,82.455,8.392,-7.654,8.176,0.781445,38,32.708,140.500
10.486,32.913,128.100,84.726,7.881,-5.063,8.176,0.476115,39,32.708,141.500
10.586,32.871,128.889,88.584,7.849,-0.316,8.176,0.096040,39,32.708,141.500
10.687,32.727,129.728,94.947,7.658,-1.888,8.176,-0.281037,40,32.708,142.500
10.788,32.607,130.426,98.245,7.952,2.923,8.176,-0.666957,41,32.710,143.500
10.889,32.505,131.262,98.535,7.461,-4.859,8.176,-0.888195,42,32.777,144.500
10.990,32.478,131.998,95.864,7.329,-1.309,8.176,-0.502951,42,32.777,144.500
11.091,32.528,132.723,91.213,7.309,-0.201,8.176,-0.122226,43,32.944,145.480
11.191,32.667,133.429,85.113,7.263,-0.458,8.176,0.254680,44,33.209,146.440
11.292,32.802,134.150,81.377,7.347,0.832,8.176,0.639588,45,33.568,147.380
11.393,32.890,134.861,81.242,7.087,-2.574,8.176,0.849163,45,33.568,147.380
11.495,32.915,135.559,83.843,6.952,-1.328,7.176,0.458422,46,34.019,148.270
11.595,32.857,136.312,88.946,6.755,-1.948,6.176,0.071323,47,34.556,149.110
11.696,32.746,136.873,93.842,6.172,-5.800,5.176,-0.208747,47,34.019,148.270
11.796,32.652,137.509,96.646,5.590,-5.811,4.500,-0.410607,48,34.556,149.110
11.897,32.632,137.982,95.939,4.949,-6.332,4.500,-0.269903,48,34.556,149.110
11.998,32.674,138.504,92.524,4.793,-1.557,4.500,-0.058088,49,35.175,149.900
12.099,32.716,139.002,89.872,4.979,1.842,4.500,0.024113,50,35.870,150.620
12.199,32.737,139.477,88.854,4.713,-2.650,4.500,0.027231,50,35.870,150.620
12.300,32.745,139.961,88.820,4.828,1.143,4.500,0.010684,50,35.870,150.620
12.402,32.750,140.430,89.008,4.672,-1.538,4.500,-0.013112,51,36.632,151.260
12.501,32.756,140.905,89.119,4.746,0.749,4.500,-0.012599,51,36.632,151.260
12.602,32.766,141.370,89.060,4.634,-1.110,4.500,-0.016918,52,36.632,151.260
12.703,32.776,141.839,88.950,4.682,0.473,4.500,-0.007858,52,36.632,151.260
12.804,32.787,142.300,88.814,4.601,-0.800,4.500,-0.013197,53,37.456,151.830
12.904,32.799,142.763,88.719,4.630,0.290,4.500,-0.008466,53,37.456,151.830
13.005,32.812,143.221,88.612,4.571,-0.583,4.500,-0.081479,54,38.331,152.310
13.106,32.827,143.680,88.461,4.582,0.110,4.500,-0.158694,54,38.331,152.310
13.208,32.862,144.178,87.698,4.528,-0.532,4.500,-0.221976,55,39.251,152.700
13.308,32.910,144.584,86.497,4.524,-0.042,4.500,-0.284291,55,39.251,152.700
13.408,32.996,145.071,84.380,4.481,-0.426,4.500,-0.274391,56,40.205,153.000
13.509,33.101,145.507,81.978,4.490,0.084,4.500,-0.301692,56,40.205,153.000
13.610,33.225,145.937,79.501,4.472,-0.179,4.500,-0.266534,57,41.184,153.200
13.711,33.370,146.359,76.917,4.472,0.001,4.500,-0.302920,57,41.184,153.200
13.812,33.531,146.777,74.454,4.457,-0.143,4.500,-0.197583,57,41.184,153.200
13.913,33.709,147.183,71.973,4.459,0.016,4.500,-0.236929,58,42.178,153.310
14.014,33.892,147.592,70.012,4.456,-0.027,4.500,-0.277396,58,42.178,153.310
14.114,34.092,147.985,67.916,4.416,-0.403,4.500,-0.309707,59,43.168,153.320
14.215,34.315,148.369,65.509,4.425,0.088,4.500,-0.311301,59,43.168,153.320
14.317,34.582,148.773,62.584,4.413,-0.114,4.500,-0.291691,60,44.540,153.110
14.416,34.817,149.095,60.161,4.426,0.130,4.500,-0.299671,60,44.540,153.110
14.517,35.119,149.474,57.304,4.409,-0.171,4.500,-0.285613,61,45.540,153.110
14.618,35.410,149.805,54.716,4.413,0.044,4.500,-0.318224,61,45.540,153.110
14.719,35.715,150.123,52.142,4.395,-0.183,4.500,-0.292301,62,46.540,153.110
14.819,36.036,150.424,49.453,4.405,0.104,4.500,-0.337479,62,46.540,153.110
14.920,36.370,150.710,46.789,4.383,-0.216,4.500,-0.221561,62,46.540,153.110
15.022,36.715,150.979,44.124,4.411,0.275,4.500,-0.306794,63,47.540,153.110
15.123,37.069,151.244,41.887,4.374,-0.363,4.500,-0.315629,63,47.540,153.110
15.223,37.433,151.481,39.302,4.371,-0.033,4.500,-0.232774,64,48.540,153.110
15.325,37.811,151.707,36.733,4.404,0.328,4.500,-0.242639,64,48.540,153.110
15.426,38.191,151.924,34.585,4.384,-0.198,4.500,-0.268209,65,49.540,153.110
15.526,38.581,152.127,32.429,4.381,-0.035,4.500,-0.309338,65,49.540,153.110
15.627,39.019,152.324,29.804,4.368,-0.130,4.500,-0.279889,66,50.540,153.110
15.729,39.427,152.482,27.238,4.385,0.169,4.500,-0.298392,66,50.540,153.110
15.830,39.841,152.624,24.736,4.373,-0.115,4.500,-0.268222,67,51.540,153.110
15.930,40.261,152.748,22.237,4.388,0.149,4.500,-0.327148,67,51.540,153.110
16.031,40.686,152.853,19.732,4.355,-0.320,4.500,-0.221662,67,51.540,153.110
16.132,41.114,152.939,17.219,4.400,0.441,4.500,-0.239231,68,52.540,153.110
16.232,41.547,153.019,15.144,4.373,-0.265,4.500,-0.260968,68,52.540,153.110
16.334,41.978,153.080,13.027,4.377,0.041,4.500,-0.287160,69,53.540,153.110
16.434,42.415,153.121,10.723,4.365,-0.122,4.500,-0.304652,69,53.540,153.110
16.535,42.850,153.138,8.227,4.370,0.050,4.500,-0.553096,70,54.540,153.110
16.637,43.279,153.117,4.710,4.158,-2.095,4.500,-0.825848,70,54.540,153.110
16.737,43.685,153.034,0.692,4.205,0.467,4.850,-0.720607,71,58.540,153.110
16.839,44.137,152.889,-4.859,4.407,1.995,5.200,-0.602028,72,59.540,153.110
16.940,44.552,152.712,-10.165,4.600,1.902,5.550,-0.469230,72,59.540,153.110
17.040,44.977,152.501,-15.252,4.889,2.898,5.900,-0.321075,72,59.540,153.110
17.141,45.422,152.270,-19.426,5.109,2.175,6.250,-0.156136,73,60.540,153.110
17.241,45.890,152.031,-22.274,5.402,2.912,6.600,0.027357,73,60.540,153.110
17.342,46.385,151.801,-23.506,5.460,0.574,6.950,0.231595,74,61.540,153.110
17.443,46.911,151.599,-22.795,5.831,3.677,7.300,0.459297,74,61.540,153.110
17.545,47.470,151.447,-20.082,5.855,0.238,7.650,0.713850,75,62.540,153.110
17.645,48.051,151.371,-15.322,5.909,0.540,8.000,0.999519,76,63.540,153.110
17.746,48.713,151.378,-8.413,6.155,2.448,8.350,1.053036,76,63.540,153.110
17.846,49.270,151.453,-2.174,6.264,1.074,8.700,0.821564,77,64.540,153.110
17.948,49.956,151.634,5.760,6.585,3.161,9.000,0.575997,77,64.540,153.110
18.048,50.580,151.889,13.206,6.886,3.021,9.000,0.309449,78,66.540,153.110
18.149,51.206,152.194,19.595,7.062,1.744,8.150,0.042351,79,67.540,153.110
18.249,51.836,152.497,23.264,6.792,-2.704,8.150,-0.194995,79,67.540,153.110
18.350,52.449,152.747,23.564,6.731,-0.605,8.150,-0.434766,80,68.540,153.110
18.451,53.093,152.942,21.000,6.619,-1.100,8.150,-0.680036,81,68.540,153.110
18.552,53.744,153.055,16.289,6.620,0.002,8.500,-0.974278,81,68.540,153.110
18.653,54.416,153.084,10.052,6.792,1.706,8.850,-0.738444,82,70.540,153.110
18.755,55.102,153.022,2.951,6.978,1.836,9.200,-0.490779,83,71.540,153.110
18.856,55.800,152.878,-4.239,7.304,3.225,9.550,-0.228491,83,71.540,153.110
18.957,56.602,152.669,-10.516,7.639,3.295,9.900,0.051445,84,72.540,153.110
19.058,57.283,152.501,-12.974,7.748,1.086,10.136,0.348495,85,73.540,153.110
19.160,58.137,152.342,-12.412,7.966,2.142,10.263,0.656810,86,74.540,153.110
19.261,58.932,152.263,-9.275,8.042,0.746,10.613,1.002187,86,74.540,153.110
19.362,59.743,152.257,-4.557,8.129,0.870,10.963,0.701610,87,75.540,153.110
19.464,60.563,152.342,1.365,8.339,2.050,11.313,0.388968,88,76.540,153.110
19.563,61.402,152.516,7.761,8.798,4.632,11.663,0.060605,89,77.540,153.110
19.664,62.274,152.727,12.344,9.074,2.747,11.030,-0.263893,90,78.540,153.110
19.764,63.142,152.911,13.439,8.557,-5.146,10.920,-0.582543,91,79.540,153.110
19.865,63.974,153.027,10.923,8.415,-1.411,11.270,-0.940385,91,79.540,153.110
19.965,64.821,153.076,7.036,8.571,1.563,11.620,-0.763183,92,80.540,153.110
20.066,65.775,153.036,0.958,8.826,2.527,11.970,-0.431237,93,81.540,153.110
20.167,66.569,152.913,-4.756,9.041,2.130,12.320,-0.084086,94,82.540,153.110
20.268,67.582,152.714,-10.089,9.662,6.137,11.320,0.252341,95,83.540,153.110
20.370,68.498,152.556,-11.335,8.932,-7.170,11.093,0.573336,96,84.540,153.110
20.471,69.371,152.462,-9.323,8.875,-0.565,11.443,0.935244,97,85.540,153.110
20.571,70.255,152.435,-5.213,8.943,0.679,11.793,0.758545,98,86.540,153.110
20.673,71.154,152.490,0.207,9.063,1.183,12.143,0.421348,99,87.540,153.110
20.773,72.068,152.647,6.565,9.528,4.638,12.493,0.068832,100,88.540,153.110
20.873,72.965,152.911,13.490,9.247,-2.801,11.493,-0.271364,100,88.540,153.110
20.974,73.915,153.228,18.446,8.963,-2.809,10.493,-0.556400,101,89.540,153.110
21.076,74.706,153.445,18.392,9.198,2.315,9.493,-0.788970,102,90.540,153.110
21.176,75.642,153.643,15.267,8.188,-10.057,8.907,-1.017845,103,91.540,153.110
21.279,76.448,153.723,10.153,8.156,-0.315,9.257,-1.117221,104,92.540,153.110
21.378,77.226,153.698,3.558,7.625,-5.316,9.607,-0.857450,105,93.540,153.110
21.480,77.971,153.561,-4.092,7.692,0.658,9.957,-0.587324,105,93.540,153.110
21.581,78.698,153.312,-12.300,7.770,0.768,10.110,-0.297936,106,94.540,153.110
21.682,79.398,152.953,-20.739,8.029,2.578,9.110,-0.002905,107,95.540,153.110
21.783,80.107,152.534,-27.222,8.385,3.520,8.150,0.234947,108,96.540,153.110
21.885,80.801,152.127,-30.300,7.799,-5.756,8.150,0.475420,108,96.540,153.110
21.985,81.462,151.795,-29.586,7.158,-6.397,8.150,0.721930,109,97.540,153.110
22.087,82.140,151.538,-25.850,7.384,2.216,8.150,0.977898,110,98.540,153.110
22.187,82.906,151.352,-19.524,7.019,-3.648,8.150,1.247260,110,98.540,153.110
22.288,83.541,151.290,-13.312,7.181,1.599,8.500,1.597332,111,99.540,153.110
22.389,84.314,151.325,-4.939,6.989,-1.896,8.850,1.351183,112,100.540,153.110
22.489,85.011,151.463,3.067,7.245,2.542,9.000,1.076818,112,100.540,153.110
22.591,85.704,151.702,11.310,7.432,1.836,9.000,0.794285,113,101.540,153.110
22.691,86.361,152.040,19.559,7.376,-0.572,8.150,0.472836,114,102.540,153.110
22.792,86.967,152.471,27.916,7.510,1.317,8.150,0.232410,114,102.540,153.110
22.892,87.500,152.946,35.285,6.986,-5.276,8.150,-0.005120,115,103.540,153.110
22.993,88.034,153.442,40.008,7.401,4.109,8.150,-0.242714,115,103.540,153.110
23.094,88.580,153.924,41.606,7.194,-2.046,8.150,-0.483334,116,104.540,153.110
23.195,89.154,154.361,40.175,7.199,0.048,8.150,-0.730096,117,105.540,153.110
23.297,89.821,154.765,35.819,6.948,-2.465,8.150,-0.986434,117,105.540,153.110
23.398,90.393,155.017,30.707,6.935,-0.123,8.150,-1.256307,118,106.540,153.110
23.498,91.129,155.223,23.066,6.948,0.130,8.150,-1.544458,119,107.540,153.110
23.598,91.823,155.311,15.422,6.987,0.383,8.150,-1.856790,119,107.540,153.110
23.699,92.517,155.298,7.491,6.934,-0.526,8.500,-1.610785,120,108.540,153.110
23.800,93.210,155.188,-0.526,7.043,1.084,8.850,-1.364211,121,109.540,153.110
23.901,93.903,154.980,-8.597,7.358,3.104,9.000,-1.089320,121,109.540,153.110
24.002,94.572,154.675,-16.753,7.414,0.560,9.000,-0.806245,122,110.540,153.110
24.103,95.199,154.274,-25.024,7.473,0.585,8.150,-0.483334,123,111.540,153.110
24.204,95.766,153.789,-33.302,7.363,-1.095,8.150,-0.242714,123,111.540,153.110
24.304,96.252,153.271,-40.546,7.078,-2.845,8.150,-0.005120,124,112.540,153.110
24.405,96.748,152.727,-45.073,7.483,4.024,8.150,0.232410,124,112.540,153.110
24.506,97.252,152.202,-46.499,7.208,-2.709,8.150,0.472836,125,113.540,153.110
24.607,97.793,151.716,-44.868,7.239,0.311,8.150,0.719265,125,113.540,153.110
24.708,98.431,151.261,-40.366,7.063,-1.747,8.150,0.975113,126,114.540,153.110
24.810,98.992,150.955,-34.569,7.148,0.833,8.150,1.244309,126,114.540,153.110
24.911,99.715,150.686,-27.529,7.036,-1.108,7.728,1.452184,127,115.540,153.110
25.012,100.398,150.545,-19.861,6.944,-0.906,7.070,1.598493,128,116.540,153.110
25.111,101.061,150.512,-11.956,6.517,-4.296,6.915,1.418338,129,116.540,153.110
25.211,101.693,150.574,-4.179,6.431,-0.861,7.206,1.215003,129,116.540,153.110
25.312,102.326,150.721,3.490,6.520,0.886,7.556,1.017330,130,117.540,153.110
25.413,102.935,150.951,11.102,6.594,0.737,7.906,0.810818,130,117.540,153.110
25.514,103.533,151.265,18.701,6.833,2.360,8.256,0.593147,131,119.540,153.110
25.614,104.089,151.658,26.453,6.851,0.183,8.150,0.342760,132,120.540,153.110
25.714,104.613,152.126,33.979,7.107,2.545,8.150,0.104267,132,120.540,153.110
25.816,105.186,152.672,39.767,7.226,1.174,8.150,-0.132933,133,121.540,153.110
25.916,105.660,153.109,41.818,7.134,-0.920,8.150,-0.371783,133,121.540,153.110
26.017,106.275,153.604,40.916,7.195,0.596,8.150,-0.615308,134,122.540,153.110
26.119,106.813,153.956,37.400,7.046,-1.467,8.150,-0.866775,134,122.540,153.110
26.219,107.498,154.291,32.024,6.878,-1.662,8.150,-1.129871,135,123.540,153.110
26.320,108.160,154.502,25.284,6.934,0.551,8.150,-1.408938,136,124.540,153.110
26.420,108.842,154.616,17.726,7.017,0.830,8.150,-1.709291,136,124.540,153.110
26.522,109.539,154.633,9.886,7.012,-0.052,8.500,-1.469445,137,125.540,153.110
26.623,110.235,154.552,1.853,7.092,0.792,8.850,-1.226915,138,126.540,153.110
26.723,110.939,154.373,-6.221,7.347,2.561,9.000,-0.957181,138,126.540,153.110
26.824,111.624,154.095,-14.397,7.426,0.781,9.350,-0.705910,139,127.540,153.110
26.924,112.274,153.718,-23.538,7.704,2.791,8.350,-0.380908,140,128.540,153.110
27.025,112.890,153.253,-30.666,7.632,-0.712,8.150,-0.132933,140,128.540,153.110
27.125,113.508,152.726,-36.977,7.306,-3.267,8.150,0.104267,141,129.540,153.110
27.225,114.024,152.298,-39.233,7.488,1.805,8.150,0.342760,141,129.540,153.110
27.326,114.684,151.813,-38.438,7.347,-1.387,8.150,0.585554,142,130.540,153.110
27.427,115.247,151.477,-34.967,7.314,-0.326,8.150,0.835877,143,131.540,153.110
27.527,115.972,151.148,-29.724,7.257,-0.567,8.150,1.097354,143,131.540,153.110
27.629,116.662,150.945,-23.140,7.210,-0.471,8.150,1.374233,144,132.540,153.110
27.731,117.370,150.845,-15.639,7.146,-0.629,8.150,1.794406,145,133.540,153.110
27.830,118.081,150.850,-7.674,7.215,0.698,8.492,1.419494,146,134.540,153.110
27.931,118.789,150.956,0.434,7.298,0.822,8.842,1.031667,146,134.540,153.110
28.033,119.504,151.164,8.618,7.533,2.321,9.000,0.628735,147,135.540,153.110
28.133,120.191,151.475,16.936,7.579,0.457,8.888,0.214898,148,136.540,153.110
28.234,120.854,151.858,24.414,7.782,2.003,8.150,-0.169357,148,136.540,153.110
28.336,121.523,152.241,28.460,7.434,-3.434,8.150,-0.540818,149,137.540,153.110
28.436,122.162,152.552,28.399,7.018,-4.134,8.150,-0.928858,150,138.540,153.110
28.538,122.884,152.827,25.149,6.998,-0.191,8.150,-1.347127,150,138.540,153.110
28.639,123.492,152.986,20.759,6.959,-0.392,8.500,-1.808129,151,137.540,153.110
28.740,124.257,153.082,13.866,7.160,1.994,8.850,-1.386227,152,137.540,153.110
28.841,124.981,153.071,6.607,7.381,2.183,8.888,-0.942525,152,137.540,153.110
28.942,125.706,152.959,-1.231,7.350,-0.311,8.888,-0.523216,153,138.540,153.110
29.042,126.409,152.749,-9.186,7.363,0.126,8.888,-0.119839,154,139.540,153.110
29.143,127.114,152.487,-15.608,7.617,2.524,8.150,0.256734,155,140.540,153.110
29.243,127.829,152.252,-18.060,7.247,-3.668,8.150,0.631036,155,140.540,153.110
29.344,128.496,152.091,-16.897,6.798,-4.473,8.150,1.024905,156,141.530,153.110
29.446,129.240,151.986,-12.900,6.864,0.650,8.500,1.515157,157,142.530,153.040
29.546,129.862,151.973,-8.028,6.928,0.645,8.850,1.112934,157,142.530,153.040
29.647,130.637,152.057,-0.744,7.178,2.464,8.888,0.688162,158,143.510,152.880
29.747,131.266,152.213,5.945,7.283,1.048,8.888,0.279975,159,144.490,152.650
29.848,132.034,152.473,13.303,7.467,1.833,8.888,-0.119839,159,144.490,152.650
29.949,132.747,152.710,16.866,7.424,-0.428,8.888,-0.523216,160,145.430,152.330
30.050,133.460,152.896,16.699,7.267,-1.555,8.888,-0.942525,161,146.350,151.940
30.152,134.179,153.026,14.056,7.354,0.851,8.888,-1.339210,162,147.230,151.470
30.251,134.906,153.084,9.551,7.237,-1.170,8.888,-0.893848,162,147.230,151.470
30.354,135.627,153.047,3.489,7.290,0.519,8.888,-0.477011,163,148.070,150.920
30.453,136.347,152.920,-3.368,7.384,0.947,8.888,-0.074637,164,148.870,150.310
30.555,137.083,152.760,-8.650,7.660,2.713,8.888,0.325520,165,149.600,149.640
30.656,137.829,152.635,-10.132,7.425,-2.319,8.888,0.735436,165,149.600,149.640
30.756,138.556,152.568,-8.475,7.304,-1.209,8.888,0.887883,166,150.280,148.900
30.856,139.291,152.565,-4.212,7.285,-0.188,8.888,0.471337,167,150.900,148.110
30.958,140.015,152.649,0.786,7.332,0.461,8.888,0.069076,167,150.900,148.110
31.058,140.830,152.776,5.775,7.545,2.118,8.888,-0.331133,168,151.440,147.280
31.160,141.503,152.847,6.679,7.419,-1.241,8.888,-0.741274,169,151.920,146.400
31.260,142.313,152.869,4.683,7.341,-0.770,8.888,-1.125329,170,152.320,145.480
31.361,143.045,152.819,0.695,7.342,0.006,8.888,-1.060676,171,152.640,144.530
31.461,143.763,152.684,-4.887,7.299,-0.428,8.888,-0.696435,171,152.640,144.530
