time,x,y,yaw_deg,speed,accel,cmd_v,cmd_w,route_index,target_x,target_y
5.350,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
5.452,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
5.553,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
5.654,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
5.754,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
5.855,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
5.956,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
6.058,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
6.159,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.259,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.360,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.462,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.563,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.663,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
6.764,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
6.865,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
6.965,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.067,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
7.167,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
7.268,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
7.369,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.470,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.571,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.672,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.773,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.874,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
7.975,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.076,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.178,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.279,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.379,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.480,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.582,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
8.682,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
8.783,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
8.884,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
8.985,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
9.086,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
9.186,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
9.287,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
9.389,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
9.490,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
9.590,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
9.692,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
9.794,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
9.893,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
9.994,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
10.096,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
10.196,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.297,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.399,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.500,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.602,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.702,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.803,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
10.904,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.005,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.106,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.207,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.308,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.409,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
11.510,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
11.610,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
11.710,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.811,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
11.912,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
12.012,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
12.113,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
12.214,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
12.315,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
12.415,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
12.516,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
12.617,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
12.718,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
12.819,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
12.920,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
13.021,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.121,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.222,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.323,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.424,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.524,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.625,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.726,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.826,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
13.927,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.028,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
14.128,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
14.229,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
14.330,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
14.431,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.531,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.632,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.733,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.834,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
14.935,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.036,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.137,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.238,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.339,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.440,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.541,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
15.642,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
15.743,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
15.843,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
15.944,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.045,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.147,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.247,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.347,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.449,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.549,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.650,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.751,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
16.851,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
16.952,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
17.052,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
17.153,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.254,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.354,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.455,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.556,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.657,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
17.756,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
17.857,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
17.958,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
18.059,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
18.160,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
18.261,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
18.361,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
18.462,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
18.563,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
18.663,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
18.764,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
18.865,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
18.966,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.066,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.167,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.267,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.368,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.468,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.569,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
19.670,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
19.771,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000105,0,32.708,100.500
19.872,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
19.973,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
20.073,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
20.174,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
20.274,33.000,90.019,90.000,0.000,0.000,4.500,-0.000105,0,32.708,100.500
