time,x,y,yaw_deg,speed,accel,cmd_v,cmd_w,route_index,target_x,target_y
5.745,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
5.846,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
5.947,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.049,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.149,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000076,0,32.708,100.500
6.250,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.352,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.452,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.553,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.652,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.753,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.854,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
6.955,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
7.056,33.000,90.019,90.000,0.000,-0.000,4.500,-0.000076,0,32.708,100.500
7.157,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
7.258,33.000,90.019,90.000,0.000,0.000,4.500,-0.000076,0,32.708,100.500
7.359,33.000,90.022,90.000,0.164,1.623,4.500,-0.000076,0,32.708,100.500
7.460,33.000,90.072,90.002,0.663,4.950,4.500,-0.000096,0,32.708,100.500
7.560,33.000,90.147,89.995,0.875,2.104,4.500,-0.000039,0,32.708,100.500
7.661,33.000,90.256,89.990,1.217,3.410,4.500,0.000002,0,32.708,100.500
7.762,33.000,90.386,89.986,1.429,2.103,4.500,0.000036,0,32.708,100.500
7.863,33.000,90.545,89.985,1.705,2.726,4.500,0.000050,1,32.708,101.500
7.963,33.000,90.723,89.983,1.870,1.654,4.500,0.000073,1,32.708,101.500
8.063,33.000,90.924,89.974,2.110,2.380,4.500,0.000149,1,32.708,101.500
8.164,33.001,91.141,89.975,2.245,1.351,4.500,0.000155,1,32.708,101.500
8.264,33.001,91.376,89.978,2.434,1.882,4.500,0.000138,1,32.708,101.500
8.365,33.001,91.626,89.983,2.559,1.231,4.500,0.021654,2,32.708,102.500
8.467,33.000,91.892,89.998,2.719,1.579,4.500,0.022916,2,32.708,102.500
8.568,32.997,92.198,90.114,2.845,1.251,4.500,0.023291,2,32.708,102.500
8.668,32.994,92.460,90.226,2.953,1.067,4.500,0.023425,2,32.708,102.500
8.769,32.989,92.791,90.378,3.067,1.127,4.500,0.044868,3,32.708,103.500
8.870,32.982,93.103,90.544,3.163,0.956,4.500,0.046120,3,32.708,103.500
8.971,32.972,93.424,90.809,3.250,0.862,4.500,0.046279,3,32.708,103.500
9.073,32.960,93.754,91.103,3.331,0.803,4.500,0.130271,4,32.708,105.500
9.174,32.943,94.090,91.509,3.395,0.626,4.500,0.135477,4,32.708,105.500
9.275,32.913,94.432,92.320,3.464,0.691,4.850,0.057930,5,32.708,109.500
9.376,32.878,94.784,93.147,3.675,2.084,5.000,-0.020463,5,32.708,109.500
9.476,32.845,95.208,93.563,3.892,2.155,5.000,-0.025739,6,32.708,110.500
9.577,32.826,95.556,93.500,3.920,0.282,5.000,-0.026073,6,32.708,110.500
9.677,32.804,95.995,93.302,4.015,0.943,5.000,-0.025300,6,32.708,110.500
9.777,32.788,96.355,93.121,4.043,0.278,5.000,-0.024429,7,32.708,111.500
9.878,32.769,96.807,92.898,4.119,0.752,5.000,-0.023309,7,32.708,111.500
9.979,32.753,97.219,92.701,4.158,0.386,5.350,-0.052958,8,32.708,112.500
10.080,32.739,97.644,92.455,4.383,2.224,5.700,-0.052404,8,32.708,112.500
10.181,32.731,98.099,92.039,4.637,2.510,6.050,-0.046592,9,32.708,113.500
10.283,32.725,98.574,91.581,4.879,2.384,6.400,-0.038259,9,32.708,113.500
10.384,32.722,99.078,91.144,5.027,1.471,6.750,-0.028990,10,32.708,114.500
10.483,32.721,99.603,90.756,5.362,3.354,7.100,-0.019739,10,32.708,114.500
10.585,32.721,100.156,90.507,5.624,2.590,7.450,-0.013373,11,32.708,115.500
10.685,32.721,100.738,90.261,5.896,2.717,7.800,-0.006356,11,32.708,115.500
10.786,32.722,101.341,90.072,6.113,2.139,8.150,-0.000395,12,32.708,116.500
10.886,32.723,101.969,89.990,6.295,1.822,8.500,0.002431,12,32.708,116.500
10.988,32.723,102.618,90.003,6.524,2.254,8.850,0.002049,13,32.708,117.500
11.089,32.723,103.373,90.006,7.038,5.067,9.200,0.001750,14,32.708,119.500
11.191,32.722,104.091,89.985,7.395,3.488,9.550,0.002430,15,32.708,120.500
11.291,32.721,104.839,90.053,7.527,1.320,9.900,-0.000294,15,32.708,120.500
11.391,32.720,105.608,90.099,7.857,3.301,10.250,-0.002468,16,32.708,121.500
11.492,32.719,106.413,90.090,8.166,3.081,10.600,-0.002362,17,32.708,122.500
11.592,32.718,107.241,90.057,8.386,2.179,10.950,-0.001092,18,32.708,123.500
11.693,32.718,108.104,90.017,8.820,4.329,11.300,0.000583,19,32.708,124.500
11.794,32.718,108.994,90.007,9.115,2.921,11.650,0.001055,19,32.708,124.500
11.895,32.718,109.921,89.992,9.238,1.222,12.000,0.001763,20,32.708,125.500
11.996,32.718,110.869,90.037,9.701,4.575,12.350,-0.000538,21,32.708,126.500
12.096,32.717,111.858,90.058,9.941,2.378,12.700,-0.001779,22,32.708,127.500
12.197,32.716,112.969,90.067,10.324,3.810,13.050,-0.002403,23,32.708,128.500
12.297,32.716,113.917,90.049,10.645,3.202,13.400,-0.001592,24,32.708,129.500
12.398,32.716,115.100,90.003,10.983,3.342,13.750,0.000910,26,32.708,131.500
12.500,32.716,116.211,89.986,11.198,2.112,14.100,0.001917,27,32.708,132.500
12.600,32.716,117.353,89.981,11.580,3.829,13.100,0.001986,28,32.708,133.500
12.701,32.716,118.510,90.058,11.290,-2.887,12.100,-0.001938,29,32.708,134.500
12.802,32.715,119.608,90.132,10.830,-4.533,11.100,-0.005126,30,32.708,135.500
12.902,32.714,120.666,90.074,10.328,-5.023,10.100,-0.002362,31,32.708,136.500
13.003,32.715,121.669,89.979,9.779,-5.452,9.100,0.001423,32,32.708,137.500
13.104,32.715,122.621,89.945,9.299,-4.760,8.203,0.002456,33,32.708,138.500
13.204,32.715,123.516,89.949,8.640,-6.550,8.203,0.002410,34,32.708,139.500
13.305,32.715,124.456,89.978,8.642,0.019,8.203,0.001410,35,32.708,140.500
13.406,32.715,125.234,90.000,8.499,-1.418,8.176,0.000684,36,32.708,139.500
13.507,32.714,126.169,90.007,8.564,0.642,8.176,0.000411,37,32.708,139.500
13.609,32.714,126.935,90.045,8.344,-2.154,8.176,-0.000729,37,32.708,139.500
13.708,32.713,127.850,90.044,8.348,0.036,8.176,-0.000897,38,32.708,140.500
13.810,32.713,128.681,90.012,8.285,-0.617,8.176,0.000119,39,32.708,141.500
13.911,32.713,129.504,90.041,8.193,-0.916,8.176,-0.000835,40,32.708,142.500
14.013,32.713,130.323,90.024,8.264,0.695,8.176,-0.000291,41,32.710,143.500
14.113,32.713,131.140,90.017,8.065,-1.993,8.176,-0.000063,42,32.777,144.500
14.213,32.712,131.949,90.008,8.215,1.495,8.176,0.000217,42,32.777,144.500
14.315,32.712,132.759,89.997,8.046,-1.666,8.176,0.000569,43,32.944,145.480
14.415,32.712,133.557,90.010,8.017,-0.291,7.176,0.000120,44,33.209,146.440
14.515,32.712,134.351,90.052,7.623,-3.918,6.176,-0.000943,45,33.568,147.380
14.617,32.712,135.086,90.046,7.081,-5.340,5.176,-0.000482,46,34.019,148.270
14.717,32.712,135.826,90.009,6.416,-6.633,4.500,0.000271,46,33.568,147.380
14.817,32.711,136.381,90.000,5.924,-4.909,4.500,0.000567,47,34.019,148.270
14.920,32.711,137.029,89.981,6.022,0.943,4.500,0.000893,48,34.556,149.110
15.020,32.711,137.620,90.007,5.660,-3.621,4.500,0.000450,48,34.556,149.110
15.120,32.711,138.187,90.014,5.785,1.248,4.500,0.000278,49,35.175,149.900
15.222,32.711,138.749,90.018,5.542,-2.397,4.500,0.000210,49,35.175,149.900
15.322,32.711,139.296,90.010,5.521,-0.210,4.500,0.000320,50,35.870,150.620
15.424,32.711,139.837,90.011,5.315,-2.034,4.500,0.000308,50,35.870,150.620
15.524,32.711,140.368,90.006,5.219,-0.946,4.500,0.000374,51,36.632,151.260
15.625,32.710,140.889,90.006,5.146,-0.722,4.500,0.000481,51,36.632,151.260
15.726,32.710,141.400,90.033,5.124,-0.217,4.500,-0.000158,52,36.632,151.260
15.827,32.710,141.957,90.007,5.027,-0.966,4.500,0.000274,52,36.632,151.260
15.929,32.710,142.406,89.999,4.971,-0.544,4.500,-0.001609,53,37.456,151.830
16.030,32.710,142.949,89.991,4.911,-0.604,4.500,-0.001658,53,37.456,151.830
16.130,32.711,143.437,89.977,4.859,-0.516,4.500,-0.067805,54,38.331,152.310
16.231,32.722,143.920,89.591,4.801,-0.578,4.500,-0.064957,54,38.331,152.310
16.332,32.740,144.398,89.008,4.766,-0.344,4.500,-0.160759,55,39.251,152.700
16.432,32.779,144.868,87.860,4.691,-0.748,4.500,-0.147995,55,39.251,152.700
16.535,32.831,145.334,86.489,4.693,0.026,4.500,-0.230288,56,40.205,153.000
16.634,32.894,145.796,85.121,4.627,-0.662,4.500,-0.217813,56,40.205,153.000
16.736,32.977,146.248,83.378,4.598,-0.284,4.500,-0.289723,57,41.184,153.200
16.836,33.079,146.696,81.432,4.577,-0.209,4.500,-0.266834,57,41.184,153.200
16.937,33.206,147.131,79.075,4.511,-0.652,4.500,-0.333602,58,42.178,153.310
17.038,33.368,147.602,76.379,4.530,0.182,4.500,-0.297392,58,42.178,153.310
17.141,33.541,148.014,73.593,4.444,-0.834,4.500,-0.349247,59,43.168,153.320
17.241,33.733,148.420,70.863,4.503,0.592,4.500,-0.309875,59,43.168,153.320
17.342,33.947,148.807,67.915,4.392,-1.104,4.500,-0.260789,59,43.168,153.320
17.444,34.178,149.187,65.102,4.487,0.939,4.500,-0.309531,60,44.540,153.110
17.544,34.418,149.559,62.635,4.385,-1.012,4.500,-0.271887,60,44.540,153.110
17.646,34.677,149.915,60.054,4.416,0.310,4.500,-0.330429,61,45.540,153.110
17.746,34.977,150.295,57.319,4.380,-0.359,4.500,-0.289276,61,45.540,153.110
17.848,35.239,150.587,54.862,4.360,-0.201,4.500,-0.361918,62,46.540,153.110
17.949,35.573,150.934,51.968,4.370,0.106,4.500,-0.319698,62,46.540,153.110
18.049,35.863,151.194,49.309,4.305,-0.647,4.500,-0.273280,62,46.540,153.110
18.150,36.232,151.501,46.201,4.387,0.806,4.500,-0.310574,63,47.540,153.110
18.250,36.574,151.767,43.703,4.316,-0.704,4.500,-0.270044,63,47.540,153.110
18.351,36.929,152.015,41.122,4.346,0.301,4.500,-0.324066,64,48.540,153.110
18.452,37.293,152.251,38.691,4.320,-0.258,4.500,-0.286467,64,48.540,153.110
18.553,37.667,152.464,36.042,4.311,-0.095,4.500,-0.238982,64,48.540,153.110
18.654,38.051,152.665,33.535,4.341,0.300,4.500,-0.295185,65,49.540,153.110
18.755,38.438,152.856,31.340,4.305,-0.358,4.500,-0.260422,65,49.540,153.110
18.856,38.874,153.041,28.708,4.310,0.051,4.500,-0.308605,66,50.540,153.110
18.958,39.237,153.181,26.632,4.313,0.026,4.500,-0.275891,66,50.540,153.110
19.058,39.685,153.326,23.865,4.292,-0.202,4.500,-0.324782,67,51.540,153.110
19.160,40.101,153.442,21.420,4.305,0.127,4.500,-0.286575,67,51.540,153.110
19.260,40.518,153.532,18.769,4.279,-0.260,4.500,-0.238827,67,51.540,153.110
19.361,40.943,153.611,16.305,4.327,0.473,4.500,-0.284351,68,52.540,153.110
19.462,41.366,153.679,14.132,4.278,-0.486,4.500,-0.248980,68,52.540,153.110
19.562,41.793,153.725,11.813,4.303,0.253,4.500,-0.303506,69,53.540,153.110
19.663,42.222,153.757,9.590,4.284,-0.195,4.500,-0.268925,69,53.540,153.110
19.764,42.649,153.765,7.131,4.285,0.013,4.500,-0.224526,69,53.540,153.110
19.866,43.080,153.761,4.826,4.310,0.247,4.500,-0.445723,70,54.540,153.110
19.967,43.506,153.742,2.655,4.206,-1.035,4.500,-0.682614,70,54.540,153.110
20.067,43.953,153.658,-1.193,4.087,-1.182,4.850,-0.280000,71,58.540,153.110
20.168,44.308,153.547,-5.124,4.272,1.830,5.200,-0.280000,72,59.540,153.110
20.269,44.793,153.422,-8.357,4.605,3.300,5.550,-0.280000,72,59.540,153.110
20.370,45.232,153.292,-10.935,4.712,1.058,5.900,-0.280000,73,60.540,153.110
20.471,45.703,153.131,-13.571,5.098,3.813,6.250,-0.280000,73,60.540,153.110
20.572,46.174,152.946,-16.328,5.200,1.012,6.600,-0.234187,74,61.540,153.110
20.673,46.661,152.730,-19.085,5.473,2.701,6.950,-0.120150,74,61.540,153.110
20.774,47.168,152.492,-21.466,5.690,2.152,7.300,0.006019,75,62.540,153.110
20.874,47.697,152.251,-22.862,5.901,2.106,7.650,0.144897,75,62.540,153.110
20.975,48.256,152.019,-22.984,6.140,2.370,8.000,0.280000,76,63.540,153.110
21.076,48.848,151.814,-21.499,6.398,2.537,8.350,0.280000,76,63.540,153.110
21.176,49.550,151.634,-18.229,6.762,3.640,8.700,0.280000,77,65.540,153.110
21.278,50.151,151.518,-15.054,6.787,0.243,9.000,0.280000,78,66.540,153.110
21.379,50.924,151.417,-10.915,7.196,4.048,9.000,0.280000,78,66.540,153.110
21.479,51.653,151.372,-7.016,7.269,0.728,9.000,0.280000,79,67.540,153.110
21.580,52.382,151.378,-3.019,7.367,0.966,9.000,0.280000,80,68.540,153.110
21.681,53.125,151.435,1.048,7.483,1.152,9.000,0.170989,81,69.540,153.110
21.782,53.874,151.537,4.910,7.618,1.330,9.000,0.015348,81,69.540,153.110
21.883,54.626,151.654,7.519,7.675,0.574,9.000,-0.094358,82,70.540,153.110
21.983,55.386,151.757,8.206,7.750,0.737,9.000,-0.133217,83,71.540,153.110
22.084,56.149,151.835,7.318,7.737,-0.123,9.000,-0.110300,84,72.540,153.110
22.185,56.927,151.892,5.678,7.756,0.189,9.000,-0.058333,84,72.540,153.110
22.285,57.707,151.935,4.090,7.849,0.928,9.350,-0.008138,85,73.540,153.110
22.387,58.502,151.973,3.101,8.104,2.511,9.700,0.020512,86,74.540,153.110
22.487,59.324,152.014,2.718,8.350,2.452,10.050,0.027207,87,75.540,153.110
22.589,60.252,152.066,2.865,8.575,2.214,10.400,0.011884,88,76.540,153.110
22.689,61.038,152.112,3.142,8.764,1.891,10.750,-0.008507,88,76.540,153.110
22.790,62.023,152.170,3.357,9.112,3.449,11.100,-0.030663,89,77.540,153.110
22.891,62.947,152.220,3.260,9.454,3.381,11.450,-0.037817,90,78.540,153.110
22.992,63.903,152.263,2.849,9.651,1.949,11.800,-0.027321,91,79.540,153.110
23.092,64.881,152.299,2.298,9.965,3.145,12.150,-0.009316,92,80.540,153.110
23.193,65.888,152.330,1.797,10.185,2.181,12.500,0.009232,93,81.540,153.110
23.293,66.920,152.360,1.523,10.460,2.732,12.850,0.017067,94,82.540,153.110
23.394,67.980,152.393,1.565,10.812,3.499,13.200,0.007931,95,83.540,153.110
23.495,69.076,152.429,1.729,11.076,2.621,13.550,-0.007519,97,85.540,153.110
23.596,70.197,152.465,1.844,11.376,2.970,13.900,-0.021009,98,86.540,153.110
23.697,71.344,152.498,1.747,11.684,3.043,14.250,-0.023400,99,87.540,153.110
23.798,72.527,152.526,1.485,11.995,3.075,14.600,-0.013234,100,88.540,153.110
23.899,73.864,152.551,1.059,12.316,3.181,14.950,0.006847,101,89.540,153.110
24.001,75.112,152.572,0.806,12.640,3.167,15.300,0.018040,103,91.540,153.110
24.101,76.388,152.595,0.805,12.906,2.656,15.650,0.014255,104,92.540,153.110
24.202,77.697,152.622,1.025,13.202,2.933,16.000,-0.004388,105,93.540,153.110
24.303,79.033,152.650,1.232,13.508,3.037,16.350,-0.023011,106,95.540,153.110
24.404,80.401,152.675,1.206,13.821,3.101,16.700,-0.026190,108,97.540,153.110
24.505,81.800,152.694,0.887,14.140,3.152,16.806,-0.008451,109,98.540,153.110
24.606,83.368,152.708,0.422,14.288,1.472,16.867,0.020689,111,100.540,153.110
24.707,84.660,152.720,0.245,14.488,1.977,16.917,0.030652,112,101.540,153.110
24.808,86.259,152.741,0.502,14.560,0.714,17.007,0.010512,114,103.540,153.110
24.908,87.581,152.763,0.930,14.733,1.728,17.101,-0.018831,115,104.540,153.110
25.009,89.212,152.789,1.131,14.848,1.134,17.209,-0.039378,117,106.540,153.110
25.109,90.710,152.804,0.862,15.034,1.854,17.274,-0.023199,118,107.540,153.110
25.211,92.223,152.810,0.271,15.101,0.665,17.300,0.016819,120,109.540,153.110
25.311,93.744,152.815,-0.132,15.239,1.376,17.320,0.043927,121,110.540,153.110
25.413,95.275,152.827,0.041,15.272,0.321,17.372,0.030500,123,112.540,153.110
25.513,96.813,152.849,0.665,15.428,1.550,17.463,-0.015912,124,113.540,153.110
25.614,98.365,152.873,1.152,15.492,0.644,17.562,-0.053223,126,115.540,153.110
25.714,99.926,152.887,0.970,15.652,1.579,17.619,-0.042414,127,116.540,153.110
25.815,101.499,152.887,0.185,15.690,0.383,17.621,0.012861,129,118.540,153.110
25.916,103.077,152.883,-0.511,15.786,0.958,17.603,0.062358,131,120.540,153.110
26.016,104.661,152.888,-0.351,15.869,0.824,17.626,0.054494,132,121.540,153.110
26.118,106.248,152.910,0.496,15.899,0.295,17.717,-0.012132,134,123.540,153.110
26.218,108.006,152.941,1.409,16.047,1.482,17.842,-0.081263,135,124.540,153.110
26.318,109.452,152.953,1.242,16.097,0.491,17.891,-0.070900,137,126.540,153.110
26.420,111.231,152.943,-0.105,16.221,1.224,17.850,0.026578,139,128.540,153.110
26.521,112.849,152.930,-1.078,16.257,0.357,17.796,0.097355,140,129.540,153.110
26.621,114.468,152.937,-0.663,16.203,-0.535,17.826,0.067110,142,131.540,153.110
26.722,116.090,152.966,0.774,16.311,1.070,16.826,-0.036860,144,133.540,153.110
26.823,117.697,152.995,1.744,15.774,-5.336,15.826,-0.098673,145,134.540,153.110
26.924,119.234,152.998,1.193,15.088,-6.781,14.826,-0.059465,147,136.540,153.110
27.026,120.712,152.981,-0.295,14.590,-4.893,13.826,0.029010,148,137.540,153.110
27.126,122.134,152.968,-1.239,13.825,-7.684,12.826,0.075823,150,139.540,153.110
27.227,123.490,152.973,-0.853,13.319,-4.991,11.826,0.053038,151,137.540,153.110
27.327,124.907,152.992,0.342,12.519,-7.973,10.826,-0.004299,152,138.540,153.110
27.428,126.005,153.006,1.063,11.920,-5.932,9.826,-0.031177,153,139.540,153.110
27.529,127.288,153.017,1.107,11.537,-3.790,8.888,-0.032003,155,140.540,153.110
27.630,128.407,153.023,0.733,10.957,-5.746,8.888,-0.018753,156,141.530,153.110
27.731,129.479,153.025,0.275,10.472,-4.810,8.888,-0.002316,157,142.530,153.040
27.832,130.506,153.027,0.015,10.035,-4.318,8.888,0.007091,158,143.510,152.880
27.933,131.488,153.029,-0.034,9.865,-1.682,8.888,0.008751,159,144.490,152.650
28.035,132.463,153.032,0.052,9.766,-0.973,8.888,0.006204,160,145.430,152.330
28.135,133.428,153.037,0.154,9.671,-0.953,8.888,0.006768,161,146.350,151.940
28.236,134.469,153.043,0.303,9.253,-4.130,8.888,0.002548,162,147.230,151.470
28.340,135.402,153.050,0.442,9.406,1.478,8.888,-0.004053,163,148.070,150.920
28.439,136.332,153.058,0.527,9.307,-1.001,8.888,-0.008278,164,148.870,150.310
28.539,137.244,153.066,0.538,9.046,-2.585,8.888,-0.009905,165,149.600,149.640
28.641,138.148,153.071,0.447,8.978,-0.673,8.888,-0.007797,166,150.280,148.900
28.742,139.045,153.075,0.309,8.867,-1.099,8.888,-0.003524,167,150.900,148.110
28.843,139.930,153.077,0.198,8.792,-0.744,8.888,0.000085,167,150.900,148.110
28.944,140.813,153.078,0.119,8.863,0.709,8.888,0.002540,168,151.440,147.280
29.046,141.695,153.080,0.066,8.846,-0.170,8.888,-0.141050,169,151.920,146.400
29.146,142.561,153.080,0.041,8.561,-2.860,8.888,-0.342851,170,152.320,145.480
29.247,143.420,153.042,-1.464,8.536,-0.249,8.888,-0.458607,171,152.640,144.530
29.348,144.253,152.934,-4.503,8.220,-3.124,9.238,-0.579197,172,152.880,143.560
29.448,145.132,152.711,-10.364,8.255,0.348,9.471,-0.537817,173,153.040,142.580
29.549,145.896,152.405,-16.985,8.279,0.241,9.471,-0.286915,173,153.040,142.580
29.650,146.619,152.002,-24.288,8.327,0.481,9.471,-0.187436,174,153.110,141.580
29.751,147.326,151.547,-30.166,8.444,1.159,9.471,-0.142719,175,153.120,140.580
29.853,148.005,151.061,-34.314,8.298,-1.441,9.471,-0.131476,176,153.120,139.580
29.954,148.669,150.541,-37.288,8.567,2.660,9.471,-0.207446,177,153.120,138.580
30.055,149.307,149.993,-39.758,8.397,-1.679,9.471,-0.296814,178,153.120,137.580
30.156,149.901,149.408,-43.121,8.367,-0.299,9.471,-0.192558,178,153.120,137.580
30.257,150.444,148.773,-46.797,8.401,0.343,9.471,-0.204750,179,153.120,136.580
30.357,151.010,148.040,-50.802,8.452,0.508,9.471,-0.246435,180,153.120,135.580
30.458,151.435,147.417,-54.263,8.368,-0.834,9.471,-0.299702,181,153.120,134.580
30.559,151.891,146.621,-58.161,8.347,-0.202,9.471,-0.332029,182,153.120,133.580
30.660,152.236,145.862,-62.742,8.306,-0.410,9.471,-0.339110,183,153.120,132.580
30.760,152.506,145.076,-67.899,8.372,0.660,9.471,-0.143354,183,153.120,132.580
30.861,152.708,144.265,-73.140,8.359,-0.130,9.471,-0.112963,184,153.120,131.580
30.962,152.888,143.447,-76.631,8.361,0.027,9.471,-0.153162,185,153.120,130.580
31.064,153.038,142.624,-79.066,8.315,-0.455,9.821,-0.273454,186,153.120,128.580
31.164,153.142,141.790,-81.611,8.466,1.502,10.171,-0.324056,187,153.120,126.580
31.265,153.174,140.935,-85.350,8.595,1.287,10.521,-0.203111,188,153.120,124.580
31.367,153.132,140.064,-90.051,8.813,2.126,10.871,-0.012920,189,153.120,123.580
31.467,153.051,139.167,-93.917,9.244,4.318,11.221,0.184953,189,153.120,123.580
31.569,152.967,138.149,-95.500,9.358,1.124,11.571,0.275010,190,153.120,122.580
31.669,152.939,137.310,-94.279,9.446,0.876,11.921,0.228342,191,153.120,121.580
